first_name,last_name,description,quality,title,third_name,__last_seen,entity_id,father_name,type,second_name,name,__first_seen
Hassan,TAEB,,,,,2018-04-26 12:44:26.056941,gb-hmt-sanctions.11788,,AKA,,Hassan TAEB,2018-04-12 08:16:56.247718
'Abd Al-Rahim,BA'ASYIR,,,,,2018-04-26 12:44:26.080770,gb-hmt-sanctions.12020,,AKA,,'Abd Al-Rahim BA'ASYIR,2018-04-12 08:16:48.730420
,AMIN INDUSTRIAL COMPANY,,,,,2018-04-26 12:44:14.599930,gb-hmt-sanctions.11125,,AKA,,AMIN INDUSTRIAL COMPANY,2018-04-12 08:16:42.745312
Lom-ali,BUTAYEV (BUTAEV),,,,,2018-04-26 12:44:20.932458,gb-hmt-sanctions.11688,,AKA,,Lom-ali BUTAYEV (BUTAEV),2018-04-12 08:16:43.429254
Loi,AGHA,,,,,2018-04-26 12:44:27.289350,gb-hmt-sanctions.11274,,AKA,,Loi AGHA,2018-04-12 08:16:44.938972
Saleh,AKHTAR MUHAMMAD,,,,Kakar,2018-04-26 12:44:21.649272,gb-hmt-sanctions.11275,,Prime Alias,Mohammad,Saleh Mohammad Kakar AKHTAR MUHAMMAD,2018-04-12 08:16:39.817505
Saadi,QADHAFI,,,,,2018-04-26 12:44:22.507847,gb-hmt-sanctions.11648,,Prime Alias,,Saadi QADHAFI,2018-04-12 08:16:39.010755
Abdullah,AL-SENUSSI,,,Colonel,,2018-04-26 12:44:23.367146,gb-hmt-sanctions.11650,,Prime Alias,,Abdullah AL-SENUSSI,2018-04-12 08:16:42.170097
,CHOSON INTERNATIONAL CHEMICALS JOINT OPERATION COMPANY,,,,,2018-04-26 12:44:28.214884,gb-hmt-sanctions.12444,,AKA,,CHOSON INTERNATIONAL CHEMICALS JOINT OPERATION COMPANY,2018-04-12 08:17:11.059781
,CHOSUN YUNHA MACHINERY JOINT OPERATION COMPANY,,,,,2018-04-26 12:44:29.858313,gb-hmt-sanctions.12446,,AKA,,CHOSUN YUNHA MACHINERY JOINT OPERATION COMPANY,2018-04-12 08:17:09.794216
,CHONGCH'AI CH'ONGGUK,,,,,2018-04-26 12:44:32.409738,gb-hmt-sanctions.12448,,AKA,,CHONGCH'AI CH'ONGGUK,2018-04-12 08:17:17.879758
Sadeq,LARIJANI,,,,,2018-04-26 12:44:32.738458,gb-hmt-sanctions.12649,,Prime Alias,,Sadeq LARIJANI,2018-04-12 08:17:11.392710
Manzi,LEON,,,,,2018-04-26 12:44:35.551949,gb-hmt-sanctions.11279,,AKA,,Manzi LEON,2018-04-12 08:17:04.610117
Sadeq,MAHSOULI,,,,,2018-04-26 12:44:37.466081,gb-hmt-sanctions.12189,,Prime Alias,,Sadeq MAHSOULI,2018-04-12 08:16:49.673278
Fazal,RAHIM,,,,,2018-04-26 12:44:42.883160,gb-hmt-sanctions.12555,,Prime Alias,,Fazal RAHIM,2018-04-12 08:17:15.394217
Jean-Marie,RUGERERO,,,,,2018-04-26 12:44:45.621875,gb-hmt-sanctions.12839,,AKA,,Jean-Marie RUGERERO,2018-04-12 08:17:19.319750
,STATE ORGANIZATION FOR ENGINEERING INDUSTRIES,,,,,2018-04-19 11:31:22.615976,gb-hmt-sanctions.8222,,Prime Alias,,STATE ORGANIZATION FOR ENGINEERING INDUSTRIES,2018-04-12 08:16:12.204231
Hassan,AL-TURKI,,,,,2018-04-26 12:44:10.462095,gb-hmt-sanctions.8425,,AKA,,Hassan AL-TURKI,2018-04-12 08:16:32.190995
,ROSMACHIN,,,,,2018-04-26 12:44:34.255904,gb-hmt-sanctions.12493,,Prime Alias,,ROSMACHIN,2018-04-12 08:17:18.369945
,IRGC QODS FORCE,,,,,2018-04-26 12:44:15.222746,gb-hmt-sanctions.11241,,Prime Alias,,IRGC QODS FORCE,2018-04-12 08:16:39.677926
Mazen,ALI HUSSEIN,,,,,2018-04-26 12:44:16.690689,gb-hmt-sanctions.8784,,AKA,,Mazen ALI HUSSEIN,2018-04-12 08:16:33.201946
Khaleel,HAQQANI,,,,,2018-04-26 12:44:18.816879,gb-hmt-sanctions.11633,,AKA,,Khaleel HAQQANI,2018-04-12 08:16:40.267539
Sang,SO,,,,,2018-04-26 12:44:19.541477,gb-hmt-sanctions.11039,,AKA,Kuk,Sang Kuk SO,2018-04-12 08:16:29.608749
,AGRICULTURAL BANK,,,,,2018-04-26 12:44:22.441146,gb-hmt-sanctions.11745,,AKA,,AGRICULTURAL BANK,2018-04-12 08:16:42.761930
Abu Mohammad,AL-BISHAURI,,,,Aminullah,2018-04-26 12:44:22.839874,gb-hmt-sanctions.10908,,AKA,Shaykh,Abu Mohammad Shaykh Aminullah AL-BISHAURI,2018-04-12 08:16:32.318014
Zoulhima,CHALICHE,,,,,2018-04-26 12:44:24.813770,gb-hmt-sanctions.12013,,Prime Alias,,Zoulhima CHALICHE,2018-04-12 08:16:50.797427
,AL HARAMAIN AL MASJED AL AQSA,,,,,2018-04-26 12:44:02.902327,gb-hmt-sanctions.8361,,AKA,,AL HARAMAIN AL MASJED AL AQSA,2018-04-12 08:16:22.714451
,MOATASSAM,,,,,2018-04-26 12:44:19.026260,gb-hmt-sanctions.11639,,AKA,,MOATASSAM,2018-04-12 08:16:41.995416
Ali,ABDALLAH,,,,,2018-04-26 12:44:29.316332,gb-hmt-sanctions.8693,,AKA,Thafir,Ali Thafir ABDALLAH,2018-04-12 08:16:25.607051
Safia,AL-BARASSI,,,,,2018-04-26 12:44:19.347459,gb-hmt-sanctions.11642,,Prime Alias,Farkash,Safia Farkash AL-BARASSI,2018-04-12 08:16:40.067561
Anwar,AL-AULAQI,,,,,2018-04-26 12:44:20.399950,gb-hmt-sanctions.11208,,AKA,,Anwar AL-AULAQI,2018-04-12 08:16:39.626905
Ibrahim,AL ASIRI,,,,,2018-04-26 12:44:22.389944,gb-hmt-sanctions.11743,,AKA,Hassan,Ibrahim Hassan AL ASIRI,2018-04-12 08:16:44.170686
Akram,AL-HISHAN,,,,,2018-04-26 12:56:23.572131,gb-hmt-sanctions.11050,,AKA,Turki,Akram Turki AL-HISHAN,2018-04-12 08:16:38.195340
Muhammad,ABDUL RAHMAN,,,,,2018-04-26 12:44:30.520950,gb-hmt-sanctions.12037,,AKA,Jibriel,Muhammad Jibriel ABDUL RAHMAN,2018-04-12 08:16:46.329552
Ali,SHAKURI,,,,,2018-04-26 12:44:37.843357,gb-hmt-sanctions.12207,,Prime Alias,Gholam,Ali Gholam SHAKURI,2018-04-12 08:16:56.690881
Gure,GAP,,,,,2018-04-26 12:56:47.620684,gb-hmt-sanctions.11093,,AKA,,Gure GAP,2018-04-12 08:16:36.485764
Mansour,ARBABSIAR,,,,,2018-04-26 12:44:31.724317,gb-hmt-sanctions.12206,,AKA,,Mansour ARBABSIAR,2018-04-12 08:16:49.421662
Islam,ATABIEV,,,,,2018-04-26 12:44:45.060224,gb-hmt-sanctions.13299,,Prime Alias,Seit-Umarovich,Islam Seit-Umarovich ATABIEV,2018-04-12 08:17:33.749887
,STATE ORGANIZATION FOR ELECTRICITY,,,,,2018-04-19 11:32:08.755388,gb-hmt-sanctions.8221,,Prime Alias,,STATE ORGANIZATION FOR ELECTRICITY,2018-04-12 08:16:12.896518
Abdullah,AL HAKIM,,,,,2018-04-26 12:44:46.755757,gb-hmt-sanctions.13190,,Prime Alias,Yahya,Abdullah Yahya AL HAKIM,2018-04-12 08:17:37.956089
Khalil,AL ZAFIRI,,,,,2018-04-26 12:44:04.421049,gb-hmt-sanctions.8785,,AKA,Ibrahim,Khalil Ibrahim AL ZAFIRI,2018-04-12 08:16:21.256212
Abdul,AYERAS,,,,,2018-04-26 12:44:05.892847,gb-hmt-sanctions.10668,,AKA,Kareem,Abdul Kareem AYERAS,2018-04-12 08:16:26.059440
Abou,ABDELLAH,,,,,2018-04-26 12:44:09.019981,gb-hmt-sanctions.10691,,AKA,,Abou ABDELLAH,2018-04-12 08:16:29.925835
Ali,SALEH,,,,,2018-04-26 12:44:48.628254,gb-hmt-sanctions.13192,,Prime Alias,Abdullah,Ali Abdullah SALEH,2018-04-12 08:17:35.242281
,HAVA PEYMA SAZI-E IRAN,,,,,2018-04-26 12:44:17.025007,gb-hmt-sanctions.11199,,AKA,,HAVA PEYMA SAZI-E IRAN,2018-04-12 08:16:32.468337
Abdul,AZIZ,,,,,2018-04-26 12:44:50.845409,gb-hmt-sanctions.13302,,AKA,,Abdul AZIZ,2018-04-12 08:17:33.958337
,FAZLULLAH,,,Mullah,,2018-04-26 12:44:55.151121,gb-hmt-sanctions.13246,,AKA,,FAZLULLAH,2018-04-12 08:17:33.038273
Bosco,NTAGANDA,,,,,2018-04-26 12:44:22.651269,gb-hmt-sanctions.8736,,AKA,,Bosco NTAGANDA,2018-04-12 08:16:25.231478
Choe,HWI,,,,,2018-04-26 12:45:00.039617,gb-hmt-sanctions.13473,,Prime Alias,,Choe HWI,2018-04-12 08:17:46.752766
,JUND AL AQSA,,,,,2018-04-26 12:45:01.152646,gb-hmt-sanctions.13509,,Prime Alias,,JUND AL AQSA,2018-04-12 08:18:11.343928
Alfred,EKATOM,,,,,2018-04-26 12:45:03.615486,gb-hmt-sanctions.13271,,AKA,,Alfred EKATOM,2018-04-12 08:17:34.205338
Binalshibh,ABDULLAH,,,,Mohamed,2018-04-26 12:45:05.127737,gb-hmt-sanctions.7098,,AKA,Ramsi,Binalshibh Ramsi Mohamed ABDULLAH,2018-04-12 08:18:19.985680
Allah Dad,MATIN,,,Mullah,,2018-04-26 12:45:08.212672,gb-hmt-sanctions.6953,,Prime Alias,,Allah Dad MATIN,2018-04-12 08:18:24.400049
Obaid,AKHUND,,,,,2018-04-26 12:45:17.474123,gb-hmt-sanctions.6956,,AKA,Ullah,Obaid Ullah AKHUND,2018-04-12 08:18:19.490985
Oleg,KOZYURA,,,,,2018-04-26 12:44:38.549026,gb-hmt-sanctions.12969,,Prime Alias,Grigorievich,Oleg Grigorievich KOZYURA,2018-04-12 08:17:22.397911
Dia,GEORGE,,,,,2018-04-26 12:45:24.463201,gb-hmt-sanctions.7871,,AKA,el Haak,Dia el Haak GEORGE,2018-04-12 08:18:31.442488
,AL MOULATHAMOUN,,,,,2018-04-26 12:44:39.057298,gb-hmt-sanctions.12984,,Prime Alias,,AL MOULATHAMOUN,2018-04-12 08:17:23.162197
Serhii,ZDRILIUK,,,,,2018-04-26 12:44:42.534338,gb-hmt-sanctions.13066,,Prime Alias,Anatoliyovych,Serhii Anatoliyovych ZDRILIUK,2018-04-12 08:17:23.965476
,DK GROUP,,,,,2018-04-26 12:44:48.715838,gb-hmt-sanctions.13240,,Prime Alias,,DK GROUP,2018-04-12 08:17:32.748632
Umm,AL-BRITANI,,,,,2018-04-26 12:44:50.444750,gb-hmt-sanctions.13288,,AKA,Hussain,Umm Hussain AL-BRITANI,2018-04-12 08:17:39.248655
Francois,BOZIZE,,,Professor,,2018-04-26 12:44:50.628174,gb-hmt-sanctions.12998,,Prime Alias,Yangouvonda,Francois Yangouvonda BOZIZE,2018-04-12 08:17:22.105847
Dmitri,KOVTUN,,,,,2018-04-26 12:44:51.137415,gb-hmt-sanctions.13311,,Prime Alias,Vadimovich,Dmitri Vadimovich KOVTUN,2018-04-12 08:17:34.825324
Ali,BASHIR,,,,,2018-04-26 12:44:54.016250,gb-hmt-sanctions.13378,,AKA,Lalobo,Ali Lalobo BASHIR,2018-04-12 08:17:39.356108
,GENERAL ESTABLISHMENT FOR IRRIGATION PROJECTS,,,,,2018-04-19 11:33:18.791751,gb-hmt-sanctions.8095,,AKA,,GENERAL ESTABLISHMENT FOR IRRIGATION PROJECTS,2018-04-12 08:18:37.968813
Gabriel,JOK,,,Lieutenant General,,2018-04-26 12:44:54.167328,gb-hmt-sanctions.13263,,AKA,,Gabriel JOK,2018-04-12 08:17:35.488916
Mahmood,BASHIR-UD-DIN,,,Dr,,2018-04-26 12:45:04.999419,gb-hmt-sanctions.7082,,Prime Alias,Sultan,Mahmood Sultan BASHIR-UD-DIN,2018-04-12 08:18:20.869560
Uday,AL-TIKRITI,,,,Hussein,2018-04-26 12:45:13.905780,gb-hmt-sanctions.7614,,Prime Alias,Saddam,Uday Saddam Hussein AL-TIKRITI,2018-04-12 08:18:30.192799
,STATE ENTERPRISE FOR MECHANICAL INDUSTRIES,,,,,2018-04-26 12:45:13.968349,gb-hmt-sanctions.8188,,Prime Alias,,STATE ENTERPRISE FOR MECHANICAL INDUSTRIES,2018-04-12 08:18:43.477844
,DIRECTORATE GENERAL OF MEDICAL APPLIANCES,,,,,2018-04-26 12:45:16.002035,gb-hmt-sanctions.8076,,AKA,,DIRECTORATE GENERAL OF MEDICAL APPLIANCES,2018-04-12 08:18:34.376336
,TDG LIMITED,,,,,2018-04-26 12:45:19.620903,gb-hmt-sanctions.7817,,AKA,,TDG LIMITED,2018-04-12 08:18:30.272109
,STATE COMPANY FOR ELECTRICAL INDUSTRIES,,,,,2018-04-26 12:45:19.786731,gb-hmt-sanctions.8167,,Prime Alias,,STATE COMPANY FOR ELECTRICAL INDUSTRIES,2018-04-12 08:18:41.949602
Norullah,NOORI,,,,,2018-04-26 12:45:21.028561,gb-hmt-sanctions.7378,,AKA,,Norullah NOORI,2018-04-12 08:18:25.274764
Isam,ALOUCHE,,,,Mohamed,2018-04-26 12:45:11.471817,gb-hmt-sanctions.7489,,Prime Alias,Ali,Isam Ali Mohamed ALOUCHE,2018-04-12 08:18:25.966575
,GENERAL ESTABLISHMENT FOR GRAIN TRADING,,,,,2018-04-26 12:45:13.293010,gb-hmt-sanctions.8092,,Prime Alias,,GENERAL ESTABLISHMENT FOR GRAIN TRADING,2018-04-12 08:18:37.881811
Mohammad Shafiq,AHMADI,,,,,2018-04-26 12:45:16.073810,gb-hmt-sanctions.7443,,AKA,,Mohammad Shafiq AHMADI,2018-04-12 08:18:52.563931
Abu Gharib,AL-MADANI,,,,,2018-04-26 12:44:37.901603,gb-hmt-sanctions.12629,,AKA,,Abu Gharib AL-MADANI,2018-04-12 08:17:20.364383
,COEFFICIENT DEFENSE FOUNDATION,,,,,2018-04-26 12:44:42.116703,gb-hmt-sanctions.13031,,AKA,,COEFFICIENT DEFENSE FOUNDATION,2018-04-12 08:17:23.674115
,RAFIDAIN COMPANY FOR BUILDING DAMS,,,,,2018-04-26 12:45:17.623421,gb-hmt-sanctions.8152,,Prime Alias,,RAFIDAIN COMPANY FOR BUILDING DAMS,2018-04-12 08:18:52.818116
Adam,ABBAS,,,,Toro,2018-04-26 12:44:43.608734,gb-hmt-sanctions.12872,,AKA,Del,Adam Del Toro ABBAS,2018-04-12 08:17:17.379489
Adam Khan,ACHEKZAI,,,Maulavi,,2018-04-26 12:44:44.596365,gb-hmt-sanctions.12867,,Prime Alias,,Adam Khan ACHEKZAI,2018-04-12 08:17:16.485584
Pavel,GUBAREV,,,,,2018-04-26 12:44:44.771284,gb-hmt-sanctions.13044,,Prime Alias,Yurievich,Pavel Yurievich GUBAREV,2018-04-12 08:17:21.464168
Oumar,M'BETIBANGUI,,,,,2018-04-26 12:44:51.429758,gb-hmt-sanctions.13273,,AKA,Younous,Oumar Younous M'BETIBANGUI,2018-04-12 08:17:34.197272
Kim Kyong,OK,,,,,2018-04-26 12:44:54.901047,gb-hmt-sanctions.13475,,Prime Alias,,Kim Kyong OK,2018-04-12 08:17:44.877897
Abdallah,GHALIB,,,,al-Zaydi,2018-04-26 12:44:58.819038,gb-hmt-sanctions.13448,,AKA,Ali,Abdallah Ali al-Zaydi GHALIB,2018-04-12 08:17:48.853254
Abdifatah,ABDI,,,,,2018-04-26 12:44:58.998796,gb-hmt-sanctions.13619,,Prime Alias,Abubakar,Abdifatah Abubakar ABDI,2018-04-12 08:18:16.089853
Hamidullah,AKHUND,,,,,2018-04-26 12:45:02.936501,gb-hmt-sanctions.7159,,AKA,,Hamidullah AKHUND,2018-04-12 08:18:24.899722
,ASAD,,,,,2018-04-26 12:45:03.999947,gb-hmt-sanctions.13539,,AKA,,ASAD,2018-04-12 08:18:10.875866
,GLOBAL RELIEF FOUNDATION (GRF),,,,,2018-04-26 12:45:06.412347,gb-hmt-sanctions.7141,,Prime Alias,,GLOBAL RELIEF FOUNDATION (GRF),2018-04-12 08:18:19.215157
Mohammad Salim,HAQQANI,,,Maulavi,,2018-04-26 12:45:07.367479,gb-hmt-sanctions.7168,,Prime Alias,,Mohammad Salim HAQQANI,2018-04-12 08:18:21.399603
,DOST MOHAMMAD,,,Mullah/Maulavi,,2018-04-26 12:45:08.107848,gb-hmt-sanctions.7297,,Prime Alias,,DOST MOHAMMAD,2018-04-12 08:18:51.226278
Rahmatullah,NAWAZ,,,Alhaj,,2018-04-26 12:45:08.579313,gb-hmt-sanctions.13090,,Prime Alias,Shah,Rahmatullah Shah NAWAZ,2018-04-12 08:17:24.712685
Abdullah,AGHA,,,,,2018-04-26 12:45:09.412958,gb-hmt-sanctions.7213,,AKA,Jan,Abdullah Jan AGHA,2018-04-12 08:18:44.583305
Ahmad Jan,AKHUNDZADA,,,Mullah/Maulavi,Shukoor,2018-04-26 12:45:09.746231,gb-hmt-sanctions.6946,,Prime Alias,Akhundzada,Ahmad Jan Akhundzada Shukoor AKHUNDZADA,2018-04-12 08:18:21.840947
Mohammad Ishaq,AKHUND,,,,,2018-04-26 12:45:12.517689,gb-hmt-sanctions.7130,,AKA,,Mohammad Ishaq AKHUND,2018-04-12 08:18:19.785715
,HAJI ALIM HAWALA,,,,,2018-04-26 12:44:37.102518,gb-hmt-sanctions.12703,,AKA,,HAJI ALIM HAWALA,2018-04-12 08:17:14.545621
Aleksey,KARYAKIN,,,,,2018-04-26 12:44:41.225554,gb-hmt-sanctions.13015,,Prime Alias,Vyacheslavovich,Aleksey Vyacheslavovich KARYAKIN,2018-04-12 08:17:22.289595
,INTERNATIONAL UNION OF PUBLIC ASSOCIATIONS 'GREAT DON ARMY',,,,,2018-04-26 12:44:42.374937,gb-hmt-sanctions.13052,,Prime Alias,,INTERNATIONAL UNION OF PUBLIC ASSOCIATIONS 'GREAT DON ARMY',2018-04-12 08:17:23.990625
Sergey,KOZYAKOV,,,,,2018-04-26 12:44:42.875335,gb-hmt-sanctions.13170,,Prime Alias,Yurievich,Sergey Yurievich KOZYAKOV,2018-04-12 08:17:33.725105
Umm,LAYTH,,,,,2018-04-26 12:44:49.944624,gb-hmt-sanctions.13285,,AKA,,Umm LAYTH,2018-04-12 08:17:35.066821
Abdallah,AL-JAZAIRI,,,,,2018-04-26 12:44:53.388110,gb-hmt-sanctions.13089,,AKA,,Abdallah AL-JAZAIRI,2018-04-12 08:17:22.389626
Mahamat,ADAM,,,,,2018-04-26 12:44:54.583252,gb-hmt-sanctions.12999,,AKA,Nouradine,Mahamat Nouradine ADAM,2018-04-12 08:17:22.272673
,DCB FINANCE LIMITED,,,,,2018-04-26 12:44:55.533682,gb-hmt-sanctions.13431,,Prime Alias,,DCB FINANCE LIMITED,2018-04-12 08:17:49.445155
Hak,RI,,,,,2018-04-26 12:45:00.151359,gb-hmt-sanctions.13373,,AKA,Cheol,Hak Cheol RI,2018-04-12 08:17:40.435436
Omar,AL-FAYYADH,,,,Irhayyim,2018-04-26 12:45:00.664305,gb-hmt-sanctions.13616,,AKA,Mahmood,Omar Mahmood Irhayyim AL-FAYYADH,2018-04-12 08:18:13.459374
Abd,AL-BASIR,,,Haji,,2018-04-26 12:45:01.302025,gb-hmt-sanctions.13268,,AKA,,Abd AL-BASIR,2018-04-12 08:17:38.793196
,AL-HARAMAIN ISLAMIC FOUNDATION,,,,,2018-04-26 12:45:06.103789,gb-hmt-sanctions.6991,,Prime Alias,,AL-HARAMAIN ISLAMIC FOUNDATION,2018-04-12 08:18:18.332149
,COMMERCIAL BANK OF SYRIA,,,,,2018-04-26 12:44:32.624856,gb-hmt-sanctions.12203,,Prime Alias,,COMMERCIAL BANK OF SYRIA,2018-04-12 08:16:48.363200
Abdul Satar,ABDUL MANAN,,,Haji,,2018-04-26 12:44:35.849084,gb-hmt-sanctions.12701,,Prime Alias,,Abdul Satar ABDUL MANAN,2018-04-12 08:17:16.162608
Abubakar,AHMED,,,,,2018-04-26 12:44:36.540004,gb-hmt-sanctions.12737,,AKA,,Abubakar AHMED,2018-04-12 08:17:20.494979
Mohammed Qasim,KHUDAI RAHIM,,,Haji,,2018-04-26 12:44:38.733135,gb-hmt-sanctions.12813,,Prime Alias,Mir Wali,Mohammed Qasim Mir Wali KHUDAI RAHIM,2018-04-12 08:17:20.813822
,ABU-SHUAYB,,,,,2018-04-26 12:44:47.518883,gb-hmt-sanctions.13136,,AKA,,ABU-SHUAYB,2018-04-12 08:17:34.755103
,LORD'S RESISTANCE ARMY,,,,,2018-04-26 12:44:48.780968,gb-hmt-sanctions.13345,,Prime Alias,,LORD'S RESISTANCE ARMY,2018-04-12 08:17:51.034498
,CHONG CHON GANG SHIPPING CO. LTD.,,,,,2018-04-26 12:44:53.124528,gb-hmt-sanctions.13340,,AKA,,CHONG CHON GANG SHIPPING CO. LTD.,2018-04-12 08:17:38.982244
,DAEDONG CREDIT BANK (DCB),,,,,2018-04-26 12:44:55.316832,gb-hmt-sanctions.13341,,Prime Alias,,DAEDONG CREDIT BANK (DCB),2018-04-12 08:17:42.268563
HAK,KIM,,,,,2018-04-26 12:45:00.394242,gb-hmt-sanctions.13415,,AKA,SONG,HAK SONG KIM,2018-04-12 08:17:38.684304
,CHON MYONG SHIPPING COMPANY LIMITED,,,,,2018-04-26 12:45:01.693066,gb-hmt-sanctions.13627,,AKA,,CHON MYONG SHIPPING COMPANY LIMITED,2018-04-12 08:18:16.140731
al-Ghaysi,NAIF,,,,,2018-04-26 12:45:02.561477,gb-hmt-sanctions.13449,,AKA,,al-Ghaysi NAIF,2018-04-12 08:18:04.522803
,AL SILSILAH AL DHAHABA,,,,,2018-04-26 12:45:10.992432,gb-hmt-sanctions.13512,,AKA,,AL SILSILAH AL DHAHABA,2018-04-12 08:18:13.684602
Shahabuddin,DELAWAR,,,Maulavi,,2018-04-26 12:45:11.350430,gb-hmt-sanctions.7119,,Prime Alias,,Shahabuddin DELAWAR,2018-04-12 08:18:18.802450
,HANDASIEH - ORGANIZATION FOR ENGINEERING INDUSTRIES,,,,,2018-04-26 12:44:28.478944,gb-hmt-sanctions.12431,,Prime Alias,,HANDASIEH - ORGANIZATION FOR ENGINEERING INDUSTRIES,2018-04-12 08:17:12.420019
Steven,ALIRABAKI,,,,,2018-04-26 12:44:31.240399,gb-hmt-sanctions.12204,,AKA,,Steven ALIRABAKI,2018-04-12 08:16:57.881489
Igor,PLOTNITSKII,,,,,2018-04-26 12:44:39.535828,gb-hmt-sanctions.13017,,AKA,Venediktovich,Igor Venediktovich PLOTNITSKII,2018-04-12 08:17:37.468136
Peter,GADET,,,a) General b)Major General,,2018-04-26 12:44:40.857958,gb-hmt-sanctions.13022,,Prime Alias,,Peter GADET,2018-04-12 08:17:36.034280
Tarkhan,BATIRASHVILI,,,,,2018-04-26 12:44:47.105755,gb-hmt-sanctions.13196,,AKA,,Tarkhan BATIRASHVILI,2018-04-12 08:17:27.367273
Abu Mohammed,AL-GOLANI,,,,,2018-04-26 12:44:50.486356,gb-hmt-sanctions.12883,,AKA,,Abu Mohammed AL-GOLANI,2018-04-12 08:17:20.712040
Mohamad,A RAHMAN,,,,,2018-04-26 12:45:03.310387,gb-hmt-sanctions.6894,,AKA,Iqbal,Mohamad Iqbal A RAHMAN,2018-04-12 08:18:18.736636
Abdul Baqi,AWAL SHAH,,,Maulavi/Mullah,,2018-04-26 12:45:03.607212,gb-hmt-sanctions.6904,,Prime Alias,Basir,Abdul Baqi Basir AWAL SHAH,2018-04-12 08:18:18.098694
,AL WAFA,,,,,2018-04-26 12:45:04.825832,gb-hmt-sanctions.6972,,AKA,,AL WAFA,2018-04-12 08:18:18.269125
,AHMADULLA,,,,,2018-04-26 12:45:09.580618,gb-hmt-sanctions.6948,,AKA,,AHMADULLA,2018-04-12 08:18:16.911094
,DHUAL,,,Major General,,2018-04-26 12:45:21.487180,gb-hmt-sanctions.13264,,AKA,,DHUAL,2018-04-12 08:17:38.676292
IYAD,AG GHALI,,,,,2018-04-26 12:44:41.541504,gb-hmt-sanctions.12862,,Prime Alias,,IYAD AG GHALI,2018-04-12 08:17:17.163102
Yevgeniy,ORLOV,,,,,2018-04-26 12:44:43.896336,gb-hmt-sanctions.13181,,Prime Alias,Vyacheslavovich,Yevgeniy Vyacheslavovich ORLOV,2018-04-12 08:17:31.616127
Sergey,TSEKOV,,,,,2018-04-26 12:44:44.026374,gb-hmt-sanctions.12929,,Prime Alias,Pavlovych,Sergey Pavlovych TSEKOV,2018-04-12 08:17:20.686732
Abdul,MUTHANA,,,,,2018-04-26 12:44:46.389122,gb-hmt-sanctions.13286,,AKA,,Abdul MUTHANA,2018-04-12 08:17:33.166472
Zaur,ISMAILOV,,,,,2018-04-26 12:44:47.568082,gb-hmt-sanctions.13212,,Prime Alias,Raufovich,Zaur Raufovich ISMAILOV,2018-04-12 08:17:38.035320
Nikolay,KOZITSYN,,,,,2018-04-26 12:44:51.027593,gb-hmt-sanctions.13018,,Prime Alias,Ivanovich,Nikolay Ivanovich KOZITSYN,2018-04-12 08:17:22.582294
Nusret,IMAMOVIC,,,,,2018-04-26 12:44:51.212160,gb-hmt-sanctions.13314,,Prime Alias,,Nusret IMAMOVIC,2018-04-12 08:17:50.503525
Torak,AGHA,,,,,2018-04-26 12:44:51.873674,gb-hmt-sanctions.13306,,AKA,,Torak AGHA,2018-04-12 08:17:38.126158
,BADICA/KRDIAM,,,,,2018-04-26 12:44:54.900217,gb-hmt-sanctions.13274,,AKA,,BADICA/KRDIAM,2018-04-12 08:17:44.358007
Aroun,GAYE,,,,,2018-04-26 12:44:55.141993,gb-hmt-sanctions.13308,,AKA,,Aroun GAYE,2018-04-12 08:17:44.877773
Saleem,AL-IFRI,,,,,2018-04-26 12:44:58.573530,gb-hmt-sanctions.13615,,AKA,,Saleem AL-IFRI,2018-04-12 08:18:14.148081
,ABU BAKR,,,,,2018-04-26 12:45:09.705730,gb-hmt-sanctions.6925,,AKA,,ABU BAKR,2018-04-12 08:18:16.526826
Samir,AL-NAJIM,,,,,2018-04-26 12:45:12.072136,gb-hmt-sanctions.7587,,Prime Alias,Abd al-Aziz,Samir Abd al-Aziz AL-NAJIM,2018-04-12 08:18:25.487060
Aris,MUNANDAR,,,,,2018-04-26 12:45:14.151370,gb-hmt-sanctions.7840,,Prime Alias,,Aris MUNANDAR,2018-04-12 08:18:33.248103
Fathy,AL HADDAD,,,,,2018-04-26 12:45:16.002728,gb-hmt-sanctions.8015,,AKA,Hassan,Fathy Hassan AL HADDAD,2018-04-12 08:18:31.442529
Imad,AL-ZARKAOUI,,,,ben al-Akhdar,2018-04-26 12:45:16.197818,gb-hmt-sanctions.7876,,AKA,ben al-Mekki,Imad ben al-Mekki ben al-Akhdar AL-ZARKAOUI,2018-04-12 08:18:29.555157
,AL-HARAMAYN FOUNDATION (TANZANIA),,,,,2018-04-26 12:45:17.360463,gb-hmt-sanctions.8001,,Prime Alias,,AL-HARAMAYN FOUNDATION (TANZANIA),2018-04-12 08:18:33.872655
Parlin,SIREGAR,,,,,2018-04-26 12:45:18.336497,gb-hmt-sanctions.7838,,AKA,,Parlin SIREGAR,2018-04-12 08:18:30.392354
Abd-al-Tawwab,HUWAYSH,,,,,2018-04-26 12:45:20.353149,gb-hmt-sanctions.7615,,Prime Alias,Mullah,Abd-al-Tawwab Mullah HUWAYSH,2018-04-12 08:18:26.275179
Mehrez,AL-AMDOUNI,,,,Ben Sassi,2018-04-26 12:45:16.389689,gb-hmt-sanctions.7795,,Prime Alias,Ben Mahmoud,Mehrez Ben Mahmoud Ben Sassi AL-AMDOUNI,2018-04-12 08:18:27.254035
